Provider,PotentialFraud,FraudLabel,TotalClaims,TotalReimbursed,AvgReimbursed,MaxReimbursed,TotalDeductible,AvgDeductible,AvgReimbRatio,AvgClaimDuration,MaxClaimDuration,AvgDaysInHospital,TotalDaysInHospital,AvgPatientAge,AvgChronicConds,SameAttendOperCount,DeceasedPatientCount,InpatientClaimCount,UniquePatients,UniqueAttendPhys,UniqueOperPhys,UniqueDiagnoses,UniqueProcedures,OutpatientClaimCount,InpatientRatio,PatientsPerClaim,PhysiciansPerClaim,SameAttendOperRate,DeceasedPatientRate,Diag_4019,Diag_4011,Diag_2724,Diag_2720,Diag_2722,Diag_2721,Diag_2723,Diag_78659,Diag_42731,Diag_78650,Diag_7802,Diag_78651,Diag_25000,Diag_42789,Diag_42781,Diag_V5789,Diag_41401,Diag_78079,Diag_486,Diag_42732,Diag_185,Diag_4271,Diag_4279,Diag_42769,Diag_42761,Diag_7915,Diag_V4585,Diag_79029,Diag_79021,Diag_7850,Diag_7851,Diag_79022,Diag_4270,Diag_7916,Diag_24900,Diag_25001,Diag_42760,Diag_49121,Diag_4272,Diag_V6546,Diag_5990,Diag_V5391,Diag_4280,Diag_78071,Diag_V1046,Diag_2334,Diag_V5861,Diag_V562,Diag_5854,Diag_5859,Diag_5856,Diag_V5869,Diag_V420,Diag_V5632,Diag_5853,Diag_0389,Diag_7925,Diag_V560,Diag_5855,Diag_V561,Diag_V4512,Diag_V568,Diag_V5631,Diag_V4511,Diag_5849,Diag_71536,Diag_3320,Diag_41071,Diag_28521,Diag_43491,Diag_27651,Diag_73300,Diag_41400,Diag_42823,Diag_49122,Diag_496,Diag_2859,Diag_2809,Diag_V5883,Diag_73301,Diag_340,Diag_4660,Diag_73309,Diag_V5721,Diag_V528,Diag_42833,Diag_V579,Diag_V538,Diag_73302,Diag_78900,Diag_4919,Diag_V529,Diag_V524,Diag_V571,Diag_V4581,Diag_V520,Diag_V574,Diag_V573,Diag_V5866,Diag_412,Proc_9904,Proc_8154,Proc_66,Proc_3893,Proc_3995,Proc_4516,Proc_3722,Proc_8151,Proc_8872,Proc_9671,Proc_4513,Proc_9390,Proc_9672,Proc_5123,Proc_7935,Proc_8152,Proc_9339,Proc_3812,Proc_3491,Proc_3950,Proc_3772,Proc_8108,Proc_4523,Proc_309,Proc_387,Proc_9921,Proc_8622,Proc_7915,Proc_4525,Proc_5491,Proc_8703,Proc_4311,Proc_9604,Proc_5794,Proc_3324,Proc_6029,Proc_8102,Proc_3783,Proc_3612,Proc_3723,Proc_9929,Proc_3895,Proc_3613,Proc_331,Proc_8604,Proc_8051,Proc_4573,Proc_3521,Proc_8659,Proc_4542,Proc_4443,Proc_9925,Proc_4576,Proc_8891,Proc_3929,Proc_7936,Proc_5459,Proc_9462,Proc_4562,Proc_3971,Proc_9955,Proc_9907,Proc_311,Proc_5122,Proc_3794,Proc_51,Proc_8191,Proc_605,Proc_8180,Proc_9607,Proc_3404,Proc_966,Proc_3734,Proc_8801,Proc_9915,Proc_6849,Proc_5749,Proc_7855,Proc_8628,Proc_9952,Proc_7749,Proc_8741,Proc_5551,Proc_8411,Proc_9962,Proc_3327,Proc_598,Proc_8627,Proc_131,Proc_4131,Proc_8944,Proc_3249,Proc_9394,Proc_9961,Proc_5185,Proc_80,Proc_6859,Proc_3611,Proc_3771,Proc_8877
PRV56149,No,0,27,6130,227.03703703703704,3300,120.0,4.444444444444445,221.5725561627201,0.037037037037037035,1,0.0,0,73.4074074074074,4.074074074074074,3,0,0,16,18,4,27,1,27,0.0,0.5925925925925926,0.6666666666666666,0.1111111111111111,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56151,No,0,87,17780,204.367816091954,2700,110.0,1.264367816091954,193.04197717990823,0.7471264367816092,20,0.0,0,73.08045977011494,2.9310344827586206,7,0,0,42,4,4,79,1,87,0.0,0.4827586206896552,0.04597701149425287,0.08045977011494253,0.0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56152,No,0,18,6620,367.77777777777777,3300,20.0,1.1111111111111112,351.9047619047619,1.2777777777777777,15,0.0,0,72.83333333333333,3.4444444444444446,2,0,0,15,9,1,18,1,18,0.0,0.8333333333333334,0.5,0.1111111111111111,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56153,No,0,9,1410,156.66666666666666,900,0.0,0.0,156.66666666666666,0.0,0,0.0,0,70.55555555555556,4.666666666666667,0,0,0,9,6,0,8,1,9,0.0,1.0,0.6666666666666666,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56154,No,0,19,4350,228.94736842105263,1000,0.0,0.0,228.94736842105263,3.473684210526316,20,0.0,0,71.94736842105263,4.157894736842105,4,0,0,19,6,4,19,1,19,0.0,1.0,0.3157894736842105,0.21052631578947367,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56156,No,0,69,46620,675.6521739130435,12000,5490.0,79.56521739130434,208.8796960867629,1.5072463768115942,20,0.36231884057971014,25,71.01449275362319,4.391304347826087,1,2,5,46,16,3,61,1,64,0.07246376811594203,0.6666666666666666,0.2318840579710145,0.014492753623188406,0.043478260869565216,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56157,No,0,38,13840,364.2105263157895,3300,0.0,0.0,364.2105263157895,0.10526315789473684,2,0.0,0,72.34210526315789,3.473684210526316,5,0,0,32,5,3,35,1,38,0.0,0.8421052631578947,0.13157894736842105,0.13157894736842105,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56158,No,0,38,5930,156.05263157894737,1000,40.0,1.0526315789473684,153.74197689345314,0.2631578947368421,7,0.0,0,71.73684210526316,3.6052631578947367,2,0,0,24,16,4,34,1,38,0.0,0.631578947368421,0.42105263157894735,0.05263157894736842,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56159,No,0,30,7160,238.66666666666666,1200,350.0,11.666666666666666,213.99206566457374,1.0666666666666667,20,0.0,0,75.1,4.0,5,1,0,29,2,2,30,1,30,0.0,0.9666666666666667,0.06666666666666667,0.16666666666666666,0.034482758620689655,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56161,Yes,1,47,105640,2247.659574468085,14000,13186.0,280.5531914893617,197.38099326851585,2.617021276595745,21,1.851063829787234,87,73.80851063829788,5.042553191489362,2,0,13,37,15,4,46,7,34,0.2765957446808511,0.7872340425531915,0.3191489361702128,0.0425531914893617,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56163,No,0,7,3180,454.2857142857143,2700,80.0,11.428571428571429,454.2857142857143,0.14285714285714285,1,0.0,0,65.42857142857143,4.285714285714286,1,0,0,6,5,1,7,1,7,0.0,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56164,No,0,27,5570,206.2962962962963,1700,0.0,0.0,206.2962962962963,0.5185185185185185,8,0.0,0,71.22222222222223,4.0,3,0,0,27,22,4,27,1,27,0.0,1.0,0.8148148148148148,0.1111111111111111,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56165,No,0,19,12810,674.2105263157895,3300,50.0,2.6315789473684212,671.1145510835913,2.6842105263157894,20,0.0,0,68.94736842105263,3.6842105263157894,1,0,0,13,5,2,19,1,19,0.0,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56166,No,0,8,8720,1090.0,4000,2136.0,267.0,90.9354536950421,0.5,2,0.5,4,78.0,4.25,1,0,2,8,7,2,8,1,6,0.25,1.0,0.875,0.125,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56168,No,0,1,20,20.0,20,0.0,0.0,20.0,0.0,0,0.0,0,69.0,1.0,0,0,0,1,1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56169,No,0,22,7350,334.09090909090907,1700,0.0,0.0,334.09090909090907,0.8181818181818182,18,0.0,0,77.9090909090909,3.772727272727273,1,0,0,17,19,4,22,1,22,0.0,0.7727272727272727,0.8636363636363636,0.045454545454545456,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56170,No,0,18,73370,4076.1111111111113,14000,8544.0,474.6666666666667,79.8529258912795,2.8333333333333335,20,1.6666666666666667,30,71.33333333333333,4.222222222222222,1,0,8,16,11,4,17,5,10,0.4444444444444444,0.8888888888888888,0.6111111111111112,0.05555555555555555,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PRV56171,No,0,15,1140,76.0,200,10.0,0.6666666666666666,69.93939393939394,2.7333333333333334,20,0.0,0,65.86666666666666,4.933333333333334,1,0,0,12,4,3,15,1,15,0.0,0.8,0.26666666666666666,0.06666666666666667,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56172,No,0,11,31140,2830.909090909091,17000,3204.0,291.27272727272725,741.955948635088,4.363636363636363,20,0.7272727272727273,8,61.72727272727273,2.5454545454545454,4,0,3,11,8,4,11,2,8,0.2727272727272727,1.0,0.7272727272727273,0.36363636363636365,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56173,No,0,44,106720,2425.4545454545455,41000,6568.0,149.27272727272728,120.04460538999861,3.3181818181818183,20,0.9318181818181818,41,70.56818181818181,4.5,1,0,6,37,26,8,39,5,38,0.13636363636363635,0.8409090909090909,0.5909090909090909,0.022727272727272728,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56174,No,0,10,3550,355.0,3000,1068.0,106.8,55.280636108512624,3.4,18,0.3,3,66.4,4.6,1,0,1,10,7,2,10,2,9,0.1,1.0,0.7,0.1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56176,No,0,21,7960,379.04761904761904,3300,250.0,11.904761904761905,359.25488347154044,2.857142857142857,20,0.0,0,72.42857142857143,4.476190476190476,2,0,0,15,5,3,21,1,21,0.0,0.7142857142857143,0.23809523809523808,0.09523809523809523,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56177,No,0,18,2600,144.44444444444446,1000,80.0,4.444444444444445,143.34705075445817,1.1666666666666667,20,0.0,0,70.5,4.333333333333333,0,0,0,10,6,1,18,1,18,0.0,0.5555555555555556,0.3333333333333333,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
